>DATE(0/DATE), TIME(1/TIME),LINE_IL1-RMS(4/A),LINE_IL1-Ang(4/Degree),LINE_IL2-RMS(4/A),LINE_IL2-Ang(4/Degree),LINE_IL3-RMS(4/A),LINE_IL3-Ang(4/Degree),LINE_IN-RMS(4/A),LINE_IN-Ang(4/Degree),LINE_UL1-RMS(4/V),LINE_UL1-Ang(4/Degree),LINE_UL2-RMS(4/V),LINE_UL2-Ang(4/Degree),LINE_UL3-RMS(4/V),LINE_UL3-Ang(4/Degree),LINE_UN-RMS(4/V),LINE_UN-Ang(4/Degree),REM_BUS_IL2_D-RMS(4/A),REM_BUS_IL2_D-Ang(4/Degree),REM_BUS_IL3_D-RMS(4/A),REM_BUS_IL3_D-Ang(4/Degree),REM_BUS_IN_D-RMS(4/A),REM_BUS_IN_D-Ang(4/Degree),L3D-IDL1-RMS(4/one),L3D-IDL1-Ang(4/Degree),L3D-IDL2-RMS(4/one),L3D-IDL2-Ang(4/Degree),L3D-IDL3-RMS(4/one),L3D-IDL3-Ang(4/Degree),L3D-IBIAS-RMS(4/A),L3D-IBIAS-Ang(4/Degree),L3D-IDL1MAG-RMS(4/A),L3D-IDL1MAG-Ang(4/Degree),L3D-IDL2MAG-RMS(4/A),L3D-IDL2MAG-Ang(4/Degree),L3D-IDL3MAG-RMS(4/A),L3D-IDL3MAG-Ang(4/Degree),L3D-IDNSMAG-RMS(4/A),L3D-IDNSMAG-Ang(4/Degree)
02/02/2024,00:49:22.876368,3.301,29.491,26.869,201.703,27.020,67.333,20.430,135.093,9866.967,97.271,84761.805,102.197,83595.813,340.648,88637.969,47.270,0.605,175.925,0.848,49.432,9.151,174.094,12.648,156.549,26.891,201.687,27.071,67.310,199.496,279.848,1.715,305.588,26.364,314.189,26.293,118.993,0.000,0.000
02/02/2024,00:49:22.877368,3.321,49.918,27.011,219.645,27.071,85.158,20.478,152.888,9840.395,114.838,84514.602,119.842,83550.977,358.570,88896.359,65.142,0.605,193.925,0.848,67.432,9.017,178.697,12.530,108.611,27.032,219.629,27.122,85.131,198.497,279.896,1.755,310.539,26.352,325.386,26.318,128.312,0.000,0.000
02/02/2024,00:49:22.878368,3.339,74.065,26.996,237.334,27.009,102.527,20.305,170.972,9812.890,132.518,84200.820,137.539,83813.633,16.569,89002.602,82.830,0.605,211.925,0.848,85.432,8.770,175.747,12.275,76.591,27.018,237.319,27.060,102.500,197.504,279.857,1.791,314.102,26.344,333.605,26.341,137.536,0.000,0.000
02/02/2024,00:49:22.879368,3.369,98.672,27.042,255.437,27.055,120.186,20.488,188.897,9769.562,150.339,83919.336,155.341,84079.125,34.516,88848.750,100.354,0.605,229.925,0.848,103.432,8.491,18.116,11.945,40.941,27.065,255.417,27.107,120.163,196.519,279.861,1.811,319.542,26.335,345.521,26.364,147.208,0.000,0.000
02/02/2024,00:49:22.880368,3.358,127.096,27.037,273.131,26.935,138.432,20.488,206.814,9759.302,168.193,83743.766,173.253,84272.984,52.385,88589.719,117.911,0.605,247.925,0.848,121.432,8.202,25.356,11.581,36.634,27.060,273.113,26.987,138.409,195.540,279.910,1.811,332.203,26.327,358.117,26.379,157.637,0.000,0.000
02/02/2024,00:49:22.881368,3.322,141.828,26.840,290.537,26.710,156.052,20.543,224.814,9784.205,186.181,83939.781,191.240,84472.148,70.212,88359.938,135.624,0.605,265.925,0.848,139.432,7.903,33.893,11.160,40.587,26.862,290.514,26.763,156.030,194.562,280.001,1.759,350.203,26.317,15.117,26.388,171.303,0.000,0.000
02/02/2024,00:49:22.882368,3.287,151.938,27.058,307.877,26.687,173.830,20.520,242.610,9817.650,204.166,84261.336,209.214,84502.336,87.872,88153.789,153.480,0.605,283.925,0.848,157.432,7.747,42.671,10.969,46.922,27.081,307.855,26.740,173.809,193.591,279.994,1.688,10.382,26.320,53.184,26.391,188.195,0.000,0.000
02/02/2024,00:49:22.883368,3.358,158.813,26.994,326.379,26.875,191.825,20.585,260.727,9841.357,222.075,84485.313,227.087,84338.672,105.423,87958.578,171.410,0.605,301.925,0.848,175.432,7.458,57.571,10.712,60.678,27.016,326.357,26.929,191.804,192.620,280.020,1.589,26.005,26.325,56.802,26.391,206.580,0.000,0.000
02/02/2024,00:49:22.884368,3.378,185.579,26.908,344.280,26.964,209.736,20.490,278.068,9872.569,239.950,84673.789,244.913,84087.922,123.039,87999.719,189.391,0.605,319.925,0.848,193.432,7.294,67.278,10.571,71.481,26.931,344.257,27.018,209.715,191.656,279.946,1.464,37.838,26.335,55.881,26.391,224.645,0.000,0.000
02/02/2024,00:49:22.885368,3.232,202.924,26.893,2.223,26.947,227.579,20.380,295.081,9890.611,257.657,84762.148,262.645,83840.797,140.779,88311.742,207.386,0.605,337.925,0.848,211.432,7.294,81.598,10.404,86.042,26.915,2.201,27.001,227.558,190.699,279.911,1.324,47.613,26.343,49.880,26.389,242.509,0.000,0.000
02/02/2024,00:49:22.886368,3.161,259.032,26.860,20.224,27.040,245.626,20.249,312.652,9883.566,275.224,84672.781,280.234,83501.555,158.636,88497.500,225.280,0.605,355.925,0.848,229.432,7.589,99.598,10.638,100.448,26.882,20.202,27.093,245.606,189.743,279.919,1.167,56.598,26.348,53.298,26.387,259.073,0.000,0.000
02/02/2024,00:49:22.887368,3.125,329.416,27.016,38.247,27.083,263.293,20.201,330.144,9857.987,292.780,84426.734,297.865,83401.984,176.544,88766.945,243.158,0.605,13.925,0.848,247.432,7.747,126.644,10.757,125.709,27.040,38.225,27.136,263.275,188.793,279.836,0.960,65.587,26.349,63.370,26.385,275.585,0.000,0.000
02/02/2024,00:49:22.888368,3.083,355.539,26.944,55.998,26.916,280.578,20.031,348.058,9827.390,310.441,84113.773,315.535,83649.313,194.540,88905.953,260.860,0.605,31.925,0.848,265.432,7.747,147.597,10.705,146.148,26.968,55.974,26.969,280.567,187.851,279.805,0.694,73.995,26.345,79.185,26.382,292.074,0.000,0.000
02/02/2024,00:49:22.889368,3.102,14.576,27.008,74.284,26.856,297.790,20.241,5.961,9782.620,328.225,83839.141,333.323,83922.383,212.497,88790.961,278.386,0.605,49.925,0.848,283.432,7.458,165.597,10.406,163.510,27.032,74.259,26.910,297.779,186.909,279.830,0.424,82.488,26.342,104.997,26.373,307.067,0.000,0.000
02/02/2024,00:49:22.890368,3.082,34.118,27.040,92.008,26.755,315.558,20.237,23.907,9746.422,346.056,83600.773,351.229,84150.203,230.373,88479.008,295.939,0.605,67.925,0.848,301.432,7.294,181.037,10.219,178.593,27.065,91.979,26.809,315.550,185.974,279.773,0.285,92.863,26.340,128.974,26.357,318.234,0.000,0.000
02/02/2024,00:49:22.891368,3.070,48.395,26.903,109.642,26.507,333.295,20.285,41.912,9764.959,4.005,83767.250,9.204,84346.281,248.181,88251.359,313.569,0.605,85.925,0.848,319.432,7.294,199.121,10.202,196.448,26.928,109.612,26.560,333.288,185.046,279.776,0.552,103.835,26.338,150.438,26.335,324.631,0.000,0.000
02/02/2024,00:49:22.892368,3.004,63.254,27.007,126.929,26.447,351.034,20.202,59.753,9789.689,21.997,84108.602,27.187,84405.227,265.871,88060.008,331.420,0.605,103.925,0.848,337.432,7.294,217.121,10.112,214.588,27.030,126.899,26.496,351.026,184.118,279.840,0.727,115.496,26.345,169.625,26.308,320.834,0.000,0.000
02/02/2024,00:49:22.893368,3.000,66.210,26.991,145.228,26.592,9.016,20.275,78.086,9807.732,39.936,84333.008,45.063,84251.078,283.427,87810.758,349.349,0.605,121.925,0.848,355.432,7.294,235.121,10.112,234.051,27.015,145.193,26.643,9.008,183.198,279.822,0.867,127.336,26.346,184.986,26.288,288.530,0.000,0.000
02/02/2024,00:49:22.894368,2.995,83.412,26.937,163.199,26.877,26.971,20.249,95.593,9835.636,57.846,84539.336,62.900,84009.406,301.014,87851.477,7.317,0.605,139.925,0.848,13.432,6.986,253.121,9.735,252.051,26.959,163.165,26.927,26.962,182.284,279.862,0.970,139.519,26.349,203.114,26.282,254.955,0.000,0.000
02/02/2024,00:49:22.895368,3.011,100.549,26.814,181.149,26.818,44.596,20.295,112.812,9855.008,75.600,84645.234,80.629,83756.047,318.745,88146.250,25.314,0.605,157.925,0.848,31.432,6.632,282.265,9.402,282.988,26.836,181.114,26.866,44.590,181.370,279.956,1.099,152.855,26.347,224.128,26.278,260.144,0.000,0.000
02/02/2024,00:49:22.896368,3.029,124.397,26.968,199.154,26.902,62.730,20.218,131.020,9850.612,93.167,84572.203,98.224,83417.977,336.587,88338.328,43.221,0.605,175.925,0.848,49.432,6.600,315.056,9.341,316.787,26.993,199.119,26.950,62.728,180.464,279.957,1.233,165.740,26.350,239.062,26.276,271.485,0.000,0.000
02/02/2024,00:49:22.897368,2.966,145.753,27.146,217.031,26.969,80.483,20.254,148.627,9829.177,110.753,84339.367,115.843,83281.453,354.485,88601.438,61.104,0.605,193.925,0.848,67.432,6.416,336.016,9.060,337.617,27.171,216.995,27.018,80.482,179.565,280.005,1.404,179.617,26.354,263.401,26.275,285.257,0.000,0.000
02/02/2024,00:49:22.898368,2.925,151.968,27.175,234.709,26.889,97.960,20.017,166.697,9802.512,128.445,84028.250,133.502,83513.055,12.477,88767.680,78.830,0.605,211.925,0.848,85.432,6.383,357.513,8.968,359.899,27.201,234.671,26.937,97.959,178.666,280.096,1.587,197.407,26.363,292.122,26.273,300.581,0.000,0.000
02/02/2024,00:49:22.899368,2.809,163.472,27.223,252.517,26.909,115.402,20.251,184.529,9761.011,146.248,83731.641,151.275,83802.734,30.442,88664.195,96.364,0.605,229.925,0.848,103.432,6.568,15.660,9.095,17.907,27.248,252.481,26.957,115.401,177.774,280.081,1.704,234.433,26.372,327.427,26.270,316.031,0.000,0.000
02/02/2024,00:49:22.900368,2.757,124.309,27.233,270.252,26.865,133.502,20.205,202.480,9727.593,164.081,83507.039,169.164,84011.391,48.320,88399.711,113.888,0.605,247.925,0.848,121.432,6.925,36.186,9.477,37.522,27.258,270.216,26.912,133.501,176.882,280.102,1.754,296.628,26.382,353.298,26.272,328.133,0.000,0.000
02/02/2024,00:49:22.901368,2.671,78.357,26.994,287.903,26.588,151.323,20.348,220.551,9734.633,182.027,83608.844,187.135,84223.906,66.155,88135.578,131.545,0.605,265.925,0.848,139.432,7.265,63.738,9.834,64.224,27.019,287.868,26.635,151.318,175.997,280.014,1.754,331.141,26.389,12.734,26.270,348.629,0.000,0.000
02/02/2024,00:49:22.902368,2.644,46.113,26.952,304.806,26.577,168.957,20.332,238.129,9758.612,200.026,83948.656,205.127,84305.914,83.852,87927.586,149.358,0.605,283.925,0.848,157.432,7.430,97.797,9.957,95.358,26.978,304.772,26.624,168.951,175.113,279.970,1.743,349.141,26.386,28.964,26.269,5.838,0.000,0.000
02/02/2024,00:49:22.903368,2.686,52.991,26.872,322.712,26.681,186.952,20.435,256.208,9780.463,217.973,84190.109,223.016,84179.320,101.405,87718.391,167.275,0.605,301.925,0.848,175.432,7.720,120.894,10.366,117.167,26.898,322.678,26.727,186.946,174.235,279.830,1.743,6.409,26.382,48.835,26.263,24.128,0.000,0.000
02/02/2024,00:49:22.904368,2.695,81.752,26.796,340.573,26.841,204.925,20.400,273.488,9807.384,235.871,84386.906,240.852,83935.594,119.002,87681.609,185.243,0.605,319.925,0.848,193.432,7.592,148.282,10.204,145.463,26.822,340.540,26.887,204.919,173.365,279.752,1.705,24.409,26.378,70.517,26.262,49.543,0.000,0.000
02/02/2024,00:49:22.905368,2.699,103.571,26.616,358.508,26.794,222.710,20.339,290.483,9827.077,253.652,84515.656,258.610,83696.031,136.709,87974.539,203.245,0.605,337.925,0.848,211.432,7.430,162.618,10.050,159.767,26.641,358.475,26.840,222.705,172.494,279.746,1.655,48.302,26.367,92.808,26.258,71.312,0.000,0.000
02/02/2024,00:49:22.906368,2.706,123.430,26.686,16.499,26.824,240.835,20.351,308.210,9825.991,271.294,84460.766,276.214,83370.742,154.550,88187.156,221.163,0.605,355.925,0.848,229.432,7.128,178.978,9.755,176.025,26.712,16.466,26.870,240.830,171.631,279.666,1.573,83.901,26.361,123.897,26.252,101.230,0.000,0.000
02/02/2024,00:49:22.907368,2.691,145.957,26.974,34.460,26.912,258.737,20.232,326.262,9803.327,288.848,84247.750,293.822,83163.711,172.440,88430.125,239.040,0.605,13.925,0.848,247.432,6.781,196.676,9.368,192.908,27.000,34.427,26.958,258.732,170.775,279.669,1.440,139.209,26.360,147.796,26.248,137.144,0.000,0.000
02/02/2024,00:49:22.908368,2.714,158.161,27.032,52.083,26.818,276.005,20.033,344.010,9781.679,306.480,83934.125,311.477,83368.109,190.422,88624.422,256.805,0.605,31.925,0.848,265.432,6.416,226.084,8.957,219.413,27.057,52.050,26.865,276.003,169.919,279.754,1.282,178.073,26.367,166.363,26.245,162.934,0.000,0.000
02/02/2024,00:49:22.909368,2.688,179.997,27.043,69.863,26.846,293.396,20.124,1.843,9752.438,324.306,83655.773,329.231,83650.047,208.397,88564.664,274.352,0.605,49.925,0.848,283.432,6.383,287.653,8.869,274.940,27.069,69.831,26.891,293.400,169.071,279.765,1.162,196.822,26.373,182.125,26.247,182.690,0.000,0.000
02/02/2024,00:49:22.910368,2.677,197.996,27.067,87.816,26.747,311.513,20.132,19.836,9722.274,342.177,83391.625,347.116,83889.094,226.290,88290.430,291.904,0.605,67.925,0.848,301.432,6.383,319.588,8.854,311.089,27.092,87.784,26.791,311.512,168.229,279.852,1.049,210.909,26.380,200.451,26.248,200.845,0.000,0.000
02/02/2024,00:49:22.911368,2.714,218.162,26.940,105.609,26.540,329.202,20.240,37.826,9725.047,0.121,83444.477,5.076,84093.070,244.113,88019.875,309.510,0.605,85.925,0.848,319.432,6.383,337.588,8.894,330.195,26.965,105.582,26.583,329.198,167.388,280.006,0.941,223.595,26.385,222.343,26.250,219.816,0.000,0.000
02/02/2024,00:49:22.912368,2.724,225.361,26.996,122.446,26.410,346.926,20.176,55.532,9757.615,18.121,83804.844,23.073,84200.898,261.838,87847.383,327.311,0.605,103.925,0.848,337.432,6.029,355.588,8.556,346.669,27.022,122.423,26.454,346.921,166.553,280.064,0.847,235.877,26.387,246.927,26.250,242.120,0.000,0.000
02/02/2024,00:49:22.913368,2.689,239.879,26.915,140.604,26.464,4.870,20.191,73.808,9780.539,36.056,84047.688,40.967,84089.211,279.404,87592.289,345.236,0.605,121.925,0.848,355.432,5.824,15.247,8.312,9.880,26.942,140.582,26.509,4.865,165.719,280.170,0.756,249.551,26.385,268.928,26.245,259.027,0.000,0.000
02/02/2024,00:49:22.914368,2.591,273.898,26.931,158.430,26.657,22.861,20.201,91.718,9813.135,53.955,84254.234,58.813,83852.688,296.968,87545.547,3.190,0.605,139.925,0.848,13.432,6.190,31.184,8.621,26.147,26.958,158.411,26.702,22.856,164.891,280.163,0.649,263.586,26.389,283.677,26.234,264.989,0.000,0.000
02/02/2024,00:49:22.915368,2.588,324.489,26.737,176.449,26.629,40.671,20.122,108.942,9836.165,71.704,84398.500,76.577,83599.367,314.661,87809.461,21.192,0.605,157.925,0.848,31.432,6.568,62.378,9.020,52.546,26.767,176.431,26.675,40.666,164.064,280.195,0.426,276.606,26.388,308.024,26.224,257.123,0.000,0.000
02/02/2024,00:49:22.916368,2.556,343.327,26.893,194.421,26.747,58.734,20.164,126.562,9836.973,89.314,84362.945,94.190,83278.164,332.480,88025.344,39.124,0.605,175.925,0.848,49.432,6.600,118.363,9.074,108.172,26.921,194.403,26.794,58.725,163.244,280.110,0.312,287.077,26.387,324.907,26.216,256.490,0.000,0.000
02/02/2024,00:49:22.917368,2.603,4.101,27.139,212.333,26.855,76.427,19.999,144.798,9812.190,106.892,84162.750,111.794,83042.016,350.361,88275.133,57.008,0.605,193.925,0.848,67.432,6.600,145.708,9.089,135.170,27.168,212.316,26.902,76.419,162.424,280.070,0.718,296.749,26.389,341.574,26.209,260.063,0.000,0.000
02/02/2024,00:49:22.918368,2.635,23.814,27.191,229.986,26.780,93.815,19.853,162.425,9784.743,124.448,83851.773,129.434,83210.938,8.334,88495.258,74.780,0.605,211.925,0.848,85.432,6.600,163.708,9.098,156.307,27.219,229.969,26.827,93.806,161.611,279.924,1.012,303.825,26.392,0.596,26.203,266.624,0.000,0.000
02/02/2024,00:49:22.919368,2.813,48.852,27.191,247.719,26.843,110.948,19.939,180.273,9748.912,142.217,83542.914,147.170,83514.859,26.318,88452.953,92.334,0.605,229.925,0.848,103.432,6.416,181.708,8.983,175.171,27.219,247.706,26.890,110.941,160.798,279.842,1.206,309.551,26.394,18.530,26.198,274.362,0.000,0.000
02/02/2024,00:49:22.920368,2.843,166.699,27.215,265.719,26.816,129.245,20.085,198.272,9712.960,160.048,83288.938,165.033,83744.656,44.212,88207.625,109.838,0.605,247.925,0.848,121.432,6.029,201.049,8.574,191.773,27.243,265.707,26.863,129.240,159.993,279.676,1.329,314.289,26.397,35.628,26.195,284.683,0.000,0.000
02/02/2024,00:49:22.921368,2.827,187.223,27.094,283.315,26.584,147.115,20.152,216.095,9712.960,177.973,83294.438,182.987,83955.852,62.052,87934.555,127.453,0.605,265.925,0.848,139.432,5.824,314.780,8.359,246.259,27.122,283.302,26.632,147.110,159.194,279.602,1.428,317.241,26.402,51.418,26.192,297.538,0.000,0.000
02/02/2024,00:49:22.922368,2.816,206.276,27.009,300.371,26.488,164.700,20.080,233.937,9738.548,195.973,83637.820,200.987,84089.938,79.793,87721.430,145.233,0.605,283.925,0.848,157.432,5.433,353.010,7.994,323.677,27.037,300.359,26.536,164.697,158.403,279.627,1.513,318.344,26.406,63.473,26.186,311.871,0.000,0.000
02/02/2024,00:49:22.923368,2.755,227.738,26.920,318.161,26.473,182.646,20.185,252.307,9763.937,213.929,83908.727,218.897,84001.664,97.350,87493.164,163.134,0.605,301.925,0.848,175.432,4.970,14.767,7.343,6.233,26.946,318.149,26.522,182.643,157.612,279.751,1.592,320.156,26.410,76.572,26.174,320.692,0.000,0.000
02/02/2024,00:49:22.924368,2.738,261.287,26.901,335.980,26.584,200.648,20.191,269.745,9794.977,231.826,84120.641,236.737,83764.641,114.908,87396.453,181.087,0.605,319.925,0.848,193.432,5.165,26.376,7.547,21.077,26.927,335.963,26.634,200.645,156.821,279.802,1.655,324.504,26.416,90.127,26.158,317.901,0.000,0.000
02/02/2024,00:49:22.925368,2.708,286.854,26.587,353.959,26.564,218.534,20.034,287.223,9821.636,249.603,84285.422,254.510,83510.359,132.571,87647.367,199.088,0.605,337.925,0.848,211.432,4.970,49.774,7.317,43.334,26.614,353.944,26.613,218.530,156.037,279.776,1.692,325.515,26.416,99.530,26.144,288.670,0.000,0.000
02/02/2024,00:49:22.926368,2.708,322.440,26.576,11.891,26.571,236.584,20.073,304.362,9825.837,267.217,84270.711,272.133,83205.992,150.378,87895.820,217.032,0.605,355.925,0.848,229.432,4.928,59.679,7.255,52.533,26.604,11.876,26.621,236.584,155.260,279.835,1.692,331.470,26.413,117.684,26.129,253.028,0.000,0.000
02/02/2024,00:49:22.927368,2.713,340.440,26.660,29.896,26.704,254.564,20.011,322.539,9805.177,284.810,84087.797,289.716,82914.773,168.254,88123.211,234.906,0.605,13.925,0.848,247.432,4.928,71.530,7.255,65.027,26.685,29.880,26.755,254.559,154.483,279.976,1.666,349.470,26.400,139.598,26.115,236.661,0.000,0.000
02/02/2024,00:49:22.928368,2.739,357.276,26.742,47.806,26.651,271.837,19.905,340.383,9777.126,302.374,83776.883,307.347,83063.039,186.213,88376.234,252.711,0.605,31.925,0.848,265.432,4.928,89.530,7.268,83.027,26.767,47.792,26.701,271.829,153.706,280.023,1.630,10.300,26.388,166.063,26.103,235.426,0.000,0.000
02/02/2024,00:49:22.929368,2.731,14.670,26.641,65.544,26.637,289.363,19.911,358.265,9739.600,320.118,83466.367,325.062,83354.297,204.202,88372.906,270.266,0.605,49.925,0.848,283.432,5.165,107.530,7.560,102.406,26.666,65.534,26.688,289.350,152.937,279.970,1.584,25.334,26.372,186.388,26.088,239.520,0.000,0.000
02/02/2024,00:49:22.930368,2.741,31.667,26.740,83.959,26.637,307.303,20.130,16.265,9693.312,337.924,83178.523,342.912,83613.148,222.111,88129.336,287.774,0.605,67.925,0.848,301.432,4.970,140.054,7.378,135.377,26.766,83.948,26.689,307.295,152.167,279.986,1.555,37.018,26.358,203.165,26.080,243.906,0.000,0.000
02/02/2024,00:49:22.931368,2.687,53.086,26.719,101.290,26.332,325.303,20.193,34.085,9682.531,355.814,83109.219,0.852,83828.273,239.944,87812.836,305.334,0.605,85.925,0.848,319.432,4.720,151.717,7.076,146.982,26.745,101.278,26.386,325.298,151.405,279.905,1.534,49.510,26.348,217.804,26.066,254.637,0.000,0.000
02/02/2024,00:49:22.932368,2.730,51.531,26.470,118.694,26.242,342.770,20.133,51.943,9709.287,13.809,83454.281,18.852,83978.813,257.694,87630.883,323.069,0.605,103.925,0.848,337.432,5.165,165.939,7.578,158.785,26.495,118.681,26.298,342.768,150.642,279.902,1.500,62.391,26.326,232.460,26.053,259.531,0.000,0.000
